stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
4THGRG:2,MTD1411,Fourth & Gregory (SE Corner),,40.104095,-88.233226,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thgrg,0,
NEILMSHL:2,MTD2362,Neil & Marshall (SE Corner),,40.11396333333333,-88.243435,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilmshl,0,
KBYMATS:3,MTD7267,Kirby & Mattis (SW Corner),,40.09819,-88.27742833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbymats,0,
NEILHLY:2,MTD2041,Neil & Healey (SE Corner),,40.111569444444,-88.24338611111098,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilhly,0,
CTGRVCO:4,MTD4223,Cottage Grove & Colorado (NW Corner),,40.09413528442383,-88.19485473632812,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvco,0,
MYFRGTOWN:4,MTD6104,Mayfair & Georgetown (NW Corner),,40.096525,-88.270008,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/myfrgtown,0,
PSPCTVTRA:2,MTD1150,Prospect & Ventura (SE Corner),,40.09667833000001,-88.25755332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctvtra,0,
GRGDNR:2,MTD2451,Gregory & Dorner (SE Corner),,40.104063888889,-88.2218,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grgdnr,0,
WASHMCRTR:5,MTD6273,Washington & MacArthur (NE Far Side),,40.10608,-88.17008667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washmcrtr,0,
CMBLDBNS:2,MTD4141,Campbell & Dobbins (SE Corner),,40.14155667,-88.26957,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmbldbns,0,
LNCLNVT:2,MTD0112,Lincoln & Vermont (SE Corner),,40.09970333,-88.21902833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnvt,0,
MNWLNT:1,MTD3630,Main & Walnut (NE Corner),,40.117774,-88.241892,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnwlnt,0,
MNVIN:2,MTD4205,Main & Vine (SE Corner),,40.11226667,-88.20488,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnvin,0,
UNIJAS:3,MTD4340,University & James (SW Corner),,40.11628333,-88.26512,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unijas,0,
PKNSIVAN:1,MTD5417,Perkins & Ivanhoe (North Side),,40.12750667,-88.18913166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknsivan,0,
PNCRSTSTLY:2,MTD6437,Pinecrest & Staley (SE Corner),,40.09458923339844,-88.31426239013672,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pncrststly,0,
1STSPFLD:3,MTD8024,First & Springfield (SW Corner),,40.11240667,-88.23878667,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stspfld,0,
KBYMATS:7,MTD7267,Kirby & Mattis (SW Far Side),,40.09722,-88.27659,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbymats,0,
DNCNRLACR:6,MTD8147,Duncan & Rolling Acres (SE Far Side),,40.0677083333333,-88.29475555555598,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnrlacr,0,
PHILOSCVL:2,MTD7137,Philo & Scovill (SE Corner),,40.08604167,-88.19051666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philoscvl,0,
5THVIN:2,MTD1255,Fifth & Vine (SE Corner),,40.12207167,-88.23207167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thvin,0,
MNLYN:3,MTD5574,Main & Lynn (SW Corner),,40.11296,-88.19801332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnlyn,0,
OAKKNYN:4,MTD4469,Oak & Kenyon (NW Corner),,40.13469667,-88.231305,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/oakknyn,0,
SPFLDDNCN:2,MTD6353,Springfield & Duncan (SE Corner),,40.112811,-88.295338,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,0,
RACEWDSR:1,MTD1682,Race & Windsor (NE Corner),,40.08381333,-88.209175,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racewdsr,0,
WSFLDSANG:4,MTD6055,Westfield & Sangamon (NW Corner),,40.10255833,-88.28987832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wsfldsang,0,
WMBGGH:3,MTD3527,Williamsburg & Garden Hills (SW Corner),,40.130975,-88.27293833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wmbggh,0,
STEHLY:4,MTD6467,State & Healey (NW Corner),,40.11178167,-88.24682333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stehly,0,
CHHLAPLWD:3,MTD1252,Cherry Hills & Applewood (SW Corner),,40.08204,-88.2899,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhlaplwd,0,
BDMRLCNPL:2,MTD0323,Broadmoor & Lincoln Pl. (SE Corner),,40.09392167,-88.26408167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrlcnpl,0,
BLOMHGN:1,MTD1646,Bloomington & Hagan (North Side),,40.13064833,-88.25436999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomhgn,0,
CTGRVGRN:3,MTD5363,Cottage Grove & Green (SW Corner),,40.11088,-88.19599167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvgrn,0,
JOHNMATS:3,MTD3747,John & Mattis (SW Corner),,40.109015,-88.27693499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnmats,0,
BNTBRKRVRKNL:1,MTD0522,Bentbrook & Riverknoll (NE Corner),,40.09625244,-88.31078339,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bntbrkrvrknl,0,
PARKVIEW:1,MTD1340,Parkview (South Side),,40.06806667,-88.2427222,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/parkview,0,
CPRRDGSND:1,MTD2101,Copper Ridge & Sand (NE Corner),,40.085015,-88.31559667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgsnd,0,
STNCRKVNTRI:4,MTD4558,Stone Creek & Venturi (NW Corner),,40.093229,-88.168701,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stncrkvntri-4,0,
WNCHBKHVN:2,MTD7653,Winchester & Brookhaven (SE Corner),,40.09316,-88.28333167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbrhvn,0,
GRNADRSN:1,MTD2612,Green & Anderson (NE Corner),,40.110895,-88.20019499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnadrsn,0,
WALMART:2,MTD1374,Champaign Walmart (East Shelter),,40.148355,-88.25557999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/walmart,0,
KBYDODD:1,MTD2217,Kirby & Dodds (NE Corner),,40.09817833000001,-88.255165,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbydodd,0,
FTHLRBT:4,MTD6316,Foothill & Robert (NW Corner),,40.095275,-88.26622833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fthlrbt,0,
GRNMAT:1,MTD5415,Green & Mathews (NE Corner),,40.11056833,-88.22541167,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnmat,0,
MCNLYBRD:4,MTD7151,McKinley & Beardsley (NW Corner),,40.12639833,-88.26278,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mcnlybrd,0,
RACEOR:4,MTD5012,Race & Oregon (NW Corner),,40.107625,-88.20888167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/raceor,0,
AMBMYRA:4,MTD4624,Amber & Myra Ridge (NW Corner),,40.08744,-88.185468,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ambmyra,0,
E14:2,MTD3513,Lot E-14 (North Shelter),,40.09568833,-88.240565,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/e14,0,
BRDWLKTCB:7,MTD6132,Boardwalk & Town Center (SW Far Side),,40.14235333,-88.26172167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brdwlktcb,0,
FOXKLWD:4,MTD6612,Fox & Knollwood (NW Corner),,40.08648167,-88.24948166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxklwd,0,
UNIRACE:3,MTD2715,University & Race (SW Corner),,40.11645667,-88.209225,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unirace,0,
FLPHILO:2,MTD7036,Florida & Philo (SE Corner),,40.09819833,-88.190625,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flphilo,0,
BNFLDARL:4,MTD4334,Brownfield & Arlene (NW Corner),,40.13985000000001,-88.17156833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldarl,0,
UNIVIN:4,MTD3356,University & Vine (NW Corner),,40.11657833000001,-88.205095,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/univin,0,
IETC:2,MTD1412,I.E.T.C.,,40.12984167,-88.27795666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ietc,0,
SPFLDVNDRN:1,MTD6134,Springfield & VanDoren (NE Corner),,40.112685,-88.256485,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldvndrn,0,
KBYRDGRD:3,MTD3317,Kirby & Ridge (SW Corner),,40.09809700000001,-88.262784,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyrdgrd,0,
BRADSTE:3,MTD3254,Bradley & State (SW Corner),,40.12712333000001,-88.24718833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradste,0,
LNCLNWSCR:2,MTD4540,Lincoln & Wascher (SE Corner),,40.12241167,-88.219385,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnwscr,0,
HRISSHWD:4,MTD1314,Harris & Sherwood (NW Corner),,40.12565833,-88.25321667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrisswd,0,
VINGRN:1,MTD7423,Vine & Green (NE Corner),,40.110863,-88.20478799999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vingrn,0,
HLFXMYNRD:3,MTD7124,Halifax & Maynard (SW Corner),,40.09699,-88.29831167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hlfxmynrd,0,
EAST:1,MTD5243,Eastern (West Side),,40.12497833,-88.19237833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/east,0,
WDSRFNY:3,MTD6506,Windsor & Phinney (South Side),,40.083645,-88.27454,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrfny,0,
UNI6TH:8,MTD5377,University & Sixth (NW Far Side),,40.116451,-88.230554,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni6th,0,
FOXSTE:4,MTD0700,Fox & State (NW Corner),,40.09450333,-88.24663667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxste,0,
PLALRKSPR:1,MTD2623,Paula & Larkspur (NE Corner),,40.13284333,-88.2679,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plalrkspr,0,
VINHLMS:4,MTD3464,Vine & Holmes (NW Corner),,40.08882667000001,-88.20483667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinhlms,0,
WNCHBRCH:4,MTD7751,Winchester & Branch (NW Corner),,40.08715,-88.28158166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbrch,0,
MATSSMC:4,MTD5934,Mattis & Sumac (NW Corner),,40.08562,-88.27643166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matssmc,0,
NVGRGPL:1,MTD4044,Nevada & Gregory Pl. (NE Corner),,40.106015,-88.22137499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/nvgrgpl,0,
TCBNEIL:3,MTD3562,Town Center & Neil (SW Corner),,40.141767,-88.248501,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbneil,0,
DNCNCSTRG:1,MTD0269,Duncan & Crestridge (NE Corner),,40.081596,-88.29501399999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncncstrg,0,
GLNPLMT:4,MTD2515,Galen & Plymouth (NW Corner),,40.085038,-88.262549,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/glnplmt,0,
CTGRVIL:2,MTD4244,Cottage Grove & Illinois (SE Corner),,40.10936833,-88.19571833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvil,0,
CHCHCRSN:1,MTD2335,Church & Carson (NE Corner),,40.11844167000001,-88.271465,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchcrsn,0,
MKTPAUL:4,MTD5645,Market & Paul (NW Corner),,40.14274167,-88.23910167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktpaul,0,
INTWALMART:1,MTD3628,Interstate Dr. at Walmart,,40.149159,-88.255556,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intwalmart-1,0,
WDSRMYPK:1,MTD7524,Windsor & Morrissey Park (North Side),,40.08371333,-88.26606167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrmypk,0,
BDWYLST:2,MTD2352,Broadway & Stebbins (SE Corner),,40.120005,-88.20756833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwylst,0,
ELMPK:3,MTD6542,Elm & Park (SW Corner),,40.117241,-88.250224,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/elmpk,0,
CHCHMLR:1,MTD2163,Church & Miller (NE Corner),,40.118427,-88.273126,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchmlr,0,
BRADMATS:3,MTD3675,Bradley & Mattis (SW Corner),,40.12734833,-88.27728999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradmats,0,
PAVIN:8,MTD5474,Penn & Vine (NW Far Side),,40.100785,-88.20543,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pavin,0,
PSPCTKBY:3,MTD5725,Prospect & Kirby (SW Corner),,40.09807833,-88.25791667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctkby,0,
MNSMITH:7,MTD4421,Main & Smith (SW Far Side),,40.11327667,-88.17841333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnsmith,0,
MLKNGRVCT:2,MTD6601,Mullikin & Graves Ct. (SE Corner),,40.087385,-88.32057333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlkngrvct,0,
PSPCTJOHN:4,MTD9445,Prospect & John (SW Corner),,40.109135,-88.257824,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctjohn-4,0,
PSPCTERKA:2,MTD7253,Prospect & Eureka (SE Corner),,40.12528333,-88.2579,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspcterka,0,
CHHLLKVW:3,MTD5631,Cherry Hills & Lakeview (SW Corner),,40.081701,-88.291704,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,0,
PSPCTMKTV:3,MTD0407,Prospect & Marketview (SW Corner),,40.13794,-88.25828833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctmktv,0,
RNDLFELS:2,MTD5460,Randolph & Ells (SE Corner),,40.10404667,-88.24499667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfels,0,
WNCHSMC:2,MTD0240,Winchester & Sumac (SE Corner),,40.08550000000001,-88.28148167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchsmc,0,
VINEGRN:2,MTD2205,Vine & Evergreen Ct. (SE Corner),,40.095485,-88.20482833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinegrn,0,
VINIL:2,MTD3100,Vine & Illinois (SE Corner),,40.10914833,-88.20481667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinil,0,
JPN:2,MTD7551,Japan House (East Side),,40.09188833000001,-88.218915,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/jpn,0,
TCBNEIL:2,MTD3562,Town Center & Neil (SE Corner),,40.141602,-88.24797,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbneil,0,
WNCHSMC:4,MTD0240,Winchester & Sumac (NW Corner),,40.08566833,-88.28157,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchsmc,0,
MKTPLCN:1,MTD0144,Market Place North Entrance (NE Corner),,40.144435,-88.240381,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplcn,0,
DNCNLWNDL:1,MTD2507,Duncan & Lawndale (NE Corner),,40.099982,-88.295123,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnlwndl,0,
TCBNEIL:6,MTD3562,Town Center & Neil (SW Far Side),,40.141861,-88.247245,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbneil,0,
MLKNSTNBDG:4,MTD0436,Mullikin & Stonebridge (NW Corner),,40.08867263793946,-88.32147979736328,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlknstnbdg,0,
HICRSBA:2,MTD3051,Highcross & Bruce Acres (SE),,40.13678,-88.16286167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hicrsba,0,
RNDLFBRAD:1,MTD4563,Randolph & Bradley (NE Corner),,40.12727333,-88.24506833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfbrad,0,
SPFLDHVY:3,MTD4013,Springfield & Harvey (SW Corner),,40.11276,-88.22248833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldhvy,0,
ONESOUTH:1,MTD1141,One Illinois South,,40.12498167,-88.21956167,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/onesouth,0,
CMBLAZTEC:2,MTD7543,Campbell & Aztec (East Side),,40.14315,-88.270255,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblaztec,0,
PMNABRAD:7,MTD3360,Pomona & Bradley (SW Far Side),,40.127235,-88.293845,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pmnabrad,0,
BRADCLTN:4,MTD2353,Bradley & Clayton (NW Corner),,40.1277,-88.286995,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcltn,0,
PLAMCNLY:3,MTD6155,Paula & McKinley (SW Corner),,40.13101833000001,-88.2628936767578,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plamcnly,0,
VINLYN:3,MTD3703,Vine & Lynn (SW Corner),,40.12211667,-88.25188333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinlyn,0,
KBYNEIL:5,MTD7513,Kirby & Neil (NE Far Side),,40.09891333,-88.24436833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyneil,0,
STEVIN:4,MTD2315,State & Vine (NW Corner),,40.12222667000001,-88.24693,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stevin,0,
WASHLRMN:6,MTD7344,Washington & Lierman (SE Far Side),,40.105606,-88.188064,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washlrmn,0,
WILLOWBKR:2,MTD5921,Willow & Baker (East Side),,40.13143500000001,-88.20067899999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/willowbkr-2,0,
PHILOSLVR:2,MTD3655,Philo & Silver (SE Corner),,40.09136500000001,-88.19055333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/philoslvr,0,
PKNSIVAN:3,MTD5417,Perkins & Ivanhoe (South Side),,40.12744833,-88.18908,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknsivan,0,
SWNDPSMN:3,MTD4741,Sherwin & Persimmon (South Side),,40.07341167,-88.207125,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swndpsmn,0,
UNI6TH:3,MTD5377,University & Sixth (SW Corner),,40.11629333,-88.23074167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni6th,0,
WINDPT:2,MTD8268,Windward Point,,40.08092117309571,-88.27050018310544,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/windpt,0,
NEILWASH:4,MTD6425,Neil & Washington (NW Corner),,40.12029333000001,-88.24360333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilwash,0,
LNHSTBDFD:2,MTD4512,Lyndhurst & Bedford (SE Corner),,40.082225,-88.24958332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstbdfd,0,
PLASTIPAK:1,MTD3216,Plastipak,,40.116255,-88.302173,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plastipak,0,
BLOMMCNLY:7,MTD6276,Bloomington & McKinley (SW Far Side),,40.13372421264649,-88.26282166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blommcnly,0,
RLNDDBNS:2,MTD6641,Roland & Dobbins (SE Corner),,40.14151167,-88.273225,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rlnddbns,0,
SPFLDCFD:4,MTD7311,Springfield & Country Fair Dr. (NW),,40.113074,-88.282981,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldcfd,0,
STEWHT:4,MTD1404,State & White (NW Corner),,40.11448,-88.24687833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stewht,0,
ISR:1,MTD1444,Illinois St. Residence Hall (South Side),,40.10902,-88.22176,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/isr,0,
BLOMHILND:3,MTD6444,Bloomington & Highland (SW Corner),,40.13266333,-88.25932666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomhilnd,0,
MNGLVR:3,MTD1663,Main & Glover (SW Corner),,40.112905,-88.19355167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnglvr,0,
MIKNCH:1,MTD0245,Michigan & Kinch (NE Corner),,40.10177667,-88.18122332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/miknch,0,
STEPK:4,MTD0074,State & Park (NW Corner),,40.11739333,-88.24687,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stepk,0,
ADRSNSLVR:4,MTD1132,Anderson & Silver (NW Corner),,40.09148667,-88.19962667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnslvr,0,
WDSRVYBK:1,MTD4160,Windsor & Valleybrook (NE Corner),,40.084025,-88.30032333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsevybk,0,
CFDFLDEV:4,MTD1762,Country Fair Dr. at Fluid Events (NW),,40.121085,-88.281803,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lumber,0,
MKTWLBR:4,MTD0098,Market & Wilbur (NW Corner),,40.14197833,-88.23909166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktwlbr,0,
PKLNBDFD:1,MTD0595,Park Lane & Bedford (NE Corner),,40.08069610595703,-88.2519302368164,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pklnbdfd,0,
CHCHSTE:7,MTD6432,Church & State (SW Far Side),,40.11797167000001,-88.24684166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchste,0,
LGN1ST:4,MTD1662,Logan & First (NW Corner),,40.11451667,-88.238795,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lgn1st,0,
GWNCLK:2,MTD7312,Goodwin & Clark (SE Corner),,40.11529667,-88.22399667,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnclk,0,
SSTNMYRA:1,MTD6554,Susan Stone & Myra Ridge (NE Corner),,40.08012,-88.18514666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/sstnmyra,0,
LCNSR:1,MTD7445,St. Mathews,,40.09681,-88.26833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lcnsr,0,
ILAPTS:1,MTD4731,Independent Living (South Side),,40.12201833000001,-88.20020667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ilapts,0,
5THBRAD:2,MTD5452,Fifth & Bradley (SE Corner),,40.127175,-88.23221832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thbrad,0,
DNCNCLTN:7,MTD2633,Duncan & Clayton (SW Far Side),,40.122125,-88.29563,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncncltn,0,
MKTTLP:4,MTD3602,Market & Tulip Tree (West Side),,40.13288333,-88.23895167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mkttlp,0,
MNSCWD:1,MTD4515,Main & Scottswood (North Side),,40.11293,-88.174885,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnscwd,0,
CPRRDGCPR:1,MTD1224,Copper Ridge & Copper (NE Corner),,40.08475333,-88.31767333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgcpr,0,
MKTPCH:2,MTD5273,Market & Peach Tree (SE Corner),,40.13096333,-88.23879332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktpch,0,
FLCTGRV:1,MTD2252,Florida & Cottage Grove (NE Corner),,40.09842,-88.19532,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flctgrv,0,
MKTMERC:2,MTD7622,Market & Mercury (SE Corner),,40.149225,-88.23904,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktmerc,0,
CPTVASNBL:4,MTD2309,Captiva & Sanibel (NW Corner),,40.140627,-88.186189,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cptvasnbl-4,0,
GRGIKE:2,MTD4262,Gregory at Ikenberry Commons (North),,40.10415,-88.234817,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grgike,0,
6THARY:4,MTD2214,Sixth & Armory (NW Corner),,40.10560833000001,-88.23033833,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ 6thary,0,
VLRALPN:2,MTD6450,Valerie & Alpine (SE Corner),,40.129422,-88.298461,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vlralpn,0,
ANTGOODWILL:2,MTD7542,Anthony Dr. at Goodwill (SE),,40.137096,-88.25906999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antgoodwill,0,
BRAD:1,MTD4612,Bradley (South Side),,40.12750833,-88.29157333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brad,0,
MCNLYHVAD:4,MTD4155,McKinley & Harvard (NW Corner),,40.12385167,-88.26272167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mcnlyhvad,0,
MNDDSN:1,MTD3104,Main & Dodson (North Side),,40.11302167,-88.17572667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnddsn,0,
TMPSNPK:1,MTD2527,Thompson Park (North Side),,40.12734333,-88.26520667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tmpsnpk,0,
UHS:2,MTD2361,Urbana High School,,40.103885,-88.20959499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uhs,0,
SPFLDDNCN:3,MTD6353,Springfield & Duncan (SW Corner),,40.1129837,-88.29577637,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,0,
MYFRGTOWN:2,MTD6104,Mayfair & Georgetown (SE Corner),,40.096415,-88.269961,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/myfrgtown,0,
CPRRDGMLKN:1,MTD0634,Copper Ridge & Mullikin (NE Corner),,40.08474333,-88.32191,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgmlkn,0,
MKTVANT:7,MTD4452,Marketview & Anthony (SW Far Side),,40.13757667,-88.25921167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktvant,0,
FRLNERN:1,MTD2351,Fairlawn & Eastern (NE Corner),,40.10243667000001,-88.19155499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/frlnern,0,
